#1
double swslsth(384,4)
#epoch	irr_diffuse	irr_direct	temp_air
1551011400	121.55634689331055	341.74049085378647	280.2751159667969
1551012300	120.42991638183594	333.05709102749825	280.5682067871094
1551013200	118.57826232910156	322.0534428656101	280.8612976074219
1551014100	116.41921043395996	308.50877889990807	280.9422836303711
1551015000	114.34538841247559	291.5477876365185	281.0232696533203
1551015900	112.07802772521973	272.46168079972267	281.10425567626953
1551016800	108.9383716583252	251.98525229096413	281.18524169921875
1551017700	105.43205261230469	229.29416805505753	281.13460540771484
1551018600	101.22566986083984	204.87257796525955	281.08396911621094
1551019500	96.43247604370117	179.80167865753174	281.03333282470703
1551020400	90.85599136352539	153.26670718193054	280.9826965332031
1551021300	84.82399368286133	126.95696747303009	280.7042999267578
1551022200	77.62273788452148	100.67975777387619	280.4259033203125
1551023100	69.42755126953125	75.08718067407608	280.1475067138672
1551024000	60.23651123046875	51.718687295913696	279.8691101074219
1551024900	49.563899993896484	30.70703011751175	279.4511413574219
1551025800	37.548038482666016	14.777344167232513	279.0331726074219
1551026700	23.95281219482422	3.8632829189300537	278.6152038574219
1551027600	9.222267150878906	0.43359386920928955	278.1972351074219
1551028500	0.10516357421875	-0.18359339237213135	277.8500289916992
1551029400	-0.051342010498046875	0.23046869039535522	277.50282287597656
1551030300	0.12808990478515625	-0.060545653104782104	277.1556167602539
1551031200	0.002788543701171875	-0.1113264262676239	276.80841064453125
1551032100	-0.11049461364746094	0.08593621850013733	276.6175231933594
1551033000	0.12378883361816406	0.03515854477882385	276.4266357421875
1551033900	0.04155731201171875	0.06054657697677612	276.2357482910156
1551034800	-0.029026031494140625	-0.009764552116394043	276.04486083984375
1551035700	-0.08752632141113281	-0.00976705551147461	275.74534606933594
1551036600	0.04097557067871094	0.06054955720901489	275.4458312988281
1551037500	0.009870529174804688	0.023437589406967163	275.1463165283203
1551038400	-0.010095596313476562	0.050779908895492554	274.8468017578125
1551039300	-0.017765045166015625	-0.03906133770942688	274.71839904785156
1551040200	0.16956710815429688	0.11328056454658508	274.5899963378906
1551041100	0.003261566162109375	-0.041014254093170166	274.4615936279297
1551042000	-0.15688705444335938	0.044923603534698486	274.33319091796875
1551042900	0.0677642822265625	2.682209014892578e-07	274.3944854736328
1551043800	0.11819076538085938	0.007812291383743286	274.4557800292969
1551044700	-0.012708663940429688	0.06835967302322388	274.51707458496094
1551045600	-0.13760948181152344	-0.013673067092895508	274.578369140625
1551046500	0.13747787475585938	-0.048826903104782104	274.46349334716797
1551047400	0.03192901611328125	-0.03710779547691345	274.34861755371094
1551048300	-0.06764030456542969	0.0214841365814209	274.2337417602539
1551049200	0.04141426086425781	0.12695342302322388	274.1188659667969
1551050100	-0.04232978820800781	0.07421886920928955	274.1188659667969
1551051000	0.08614158630371094	-0.1445305049419403	274.1188659667969
1551051900	0.0180511474609375	0.08984273672103882	274.1188659667969
