#1
double data(1536,5)
#epoch	irr_direct	irr_diffuse	temp_air	wind_speed
1529924400	79.0820364011	395.871213913	291.164855957	2.0039507128
1529925300	71.6445380905	399.0781574249	291.2014083862	2.1707480770250003
1529926200	30.1836043333	364.8775596619	291.2379608154	2.33754544125
1529927100	14.1524165806	320.8791561127	291.2745132446	2.504342805475
1529928000	27.3008548308	358.5881462097	291.3110656738	2.6711401697
1529928900	25.6407000382	353.3966178894	291.03337097165	3.00395118215
1529929800	8.6406372761	298.9881744385	290.7556762695	3.3367621946
1529930700	2.6328151356	255.2911663055	290.47798156734996	3.66957320705
1529931600	0.3672178431	198.4671077728	290.2002868652	4.0023842195
1529932500	0.0625032632	182.7585773468	290.18894195555	4.023253834175
1529933400	4.4219709312	258.811498642	290.17759704590003	4.04412344885
1529934300	26.8128368676	313.0611419678	290.16625213625	4.064993063525
1529935200	15.7045453363	293.3211288452	290.1549072266	4.0858626782
1529936100	11.1126018834	277.2132530212	289.97007751467504	4.043288478175
1529937000	3.6028291249	234.2048683167	289.78524780275	4.000714278149999
1529937900	19.6354124897	256.8024635315	289.600418090825	3.958140078125
1529938800	5.4566567687	223.0527153015	289.4155883789	3.9155658781
1529939700	2.6237001452	199.9029273987	289.33166503905	3.676506524075
1529940600	15.3368816893	221.277759552	289.2477416992	3.43744717005
1529941500	1.6420870358	166.5112838745	289.16381835935	3.198387816025
1529942400	1.6015658745999999	163.0286407471	289.0798950195	2.959328462
1529943300	17.2656278871	185.3428382874	289.153106689425	2.8142569557500003
1529944200	17.1093775686	175.7062187195	289.22631835935	2.6691854495
1529945100	57.6875022948	151.8119544983	289.299530029275	2.5241139432499997
1529946000	78.5625020508	136.5098686218	289.3727416992	2.379042437
1529946900	92.5937517509	112.1524734497	289.30947875975	2.269338139925
1529947800	87.8750013858	94.7637176514	289.2462158203	2.15963384285
1529948700	52.4453138374	89.2679862976	289.18295288085	2.049929545775
1529949600	30.7734384201	82.4869346619	289.1196899414	1.9402252487
1529950500	18.2656258363	72.6000976562	288.95912170409997	1.7739881204999999
1529951400	10.6875007134	60.2944869995	288.7985534668	1.6077509923
1529952300	8.9687504843	45.5629463196	288.63798522950003	1.4415138641
1529953200	5.8281254098	31.2620124817	288.4774169922	1.2752767359
1529954100	1.2031254377	18.4430160522	288.2092819214	1.32415952135
1529955000	-0.0468746517	8.6463699341	287.94114685060003	1.3730423068
1529955900	0.101562921	0.4107589722	287.6730117798	1.42192509225
1529956800	0.2734379396	0.1315536499	287.404876709	1.4708078777
1529957700	-0.257812148	-0.0757255554	287.261985778825	1.499133657025
1529958600	-0.054687218700000005	0.14279556270000002	287.11909484865	1.52745943635
1529959500	0.17187535950000002	0.0607070923	286.976203918475	1.555785215675
1529960400	-0.3281246293	0.0368804932	286.8333129883	1.584110995
1529961300	0.6875002701	0.0719604492	286.823448181175	1.6110039250500001
1529962200	-0.5468746219	-0.21724700930000002	286.81358337405004	1.6378968551000002
1529963100	0.5156252962	0.3138237	286.803718566925	1.66478978515
1529964000	0.06250035200000001	-0.2566108704	286.7938537598	1.6916827152
1529964900	-0.3906246722	-0.0030059814	286.68551635745	1.675812432675
1529965800	-0.046874813700000004	0.3092041016	286.5771789551	1.65994215015
1529966700	0.3203127738	-0.12442016600000001	286.46884155275	1.6440718676250001
1529967600	-0.1015621256	-0.1168670654	286.3605041504	1.6282015851
1529968500	-0.5234372374	0.34782028200000004	286.112495422375	1.57325009075
1529969400	0.2968752962	0.043064117400000004	285.86448669435003	1.5182985964
1529970300	0.31640650330000003	-0.2264251709	285.616477966325	1.46334710205
1529971200	0.0	0.0	285.3684692383	1.4083956077
1529972100	0.0	0.0	285.27898406985	1.359125291225
1529973000	0.0	0.0	285.18949890140004	1.30985497475
1529973900	0.0	0.0	285.10001373295	1.260584658275
1529974800	0.0	0.0	285.0105285645	1.2113143418
1529975700	0.0	0.0	284.9686508179	1.2744267604500001
1529976600	0.0	0.0	284.9267730713	1.3375391791000002
1529977500	0.0	0.0	284.8848953247	1.40065159775
1529978400	0.0	0.0	284.8430175781	1.4637640164
1529979300	0.0	0.0	284.6407241821	1.383832319925
1529980200	0.0	0.0	284.43843078609996	1.3039006234500001
1529981100	0.0	0.0	284.2361373901	1.223968926975
1529982000	0.0	0.0	284.0338439941	1.1440372305
1529982900	0.0	0.0	283.97340393062495	1.158194609325
1529983800	0.0	0.0	283.91296386715	1.17235198815
1529984700	0.0164794922	3.7639160156	283.852523803675	1.186509366975
1529985600	1.0225830078	15.6638183594	283.7920837402	1.2006667458
1529986500	5.9914550780999996	27.7255859375	283.971336364725	1.137677064675
1529987400	16.2312011719	39.3486282695	284.15058898924997	1.07468738355
1529988300	31.5786132812	50.2021937855	284.329841613775	1.011697702425
1529989200	51.5034179688	60.2182511929	284.5090942383	0.9487080213
1529990100	75.2529296875	69.4033828899	285.0102081299	0.89265056965
1529991000	102.1904296875	77.7340113297	285.5113220215	0.836593118
1529991900	131.6669921875	85.3607382476	286.01243591310003	0.78053566635
1529992800	163.1123046878	92.2932908535	286.5135498047	0.7244782147000001
1529993700	196.0488282065	98.6425457001	287.10944366455	0.7346977349500001
1529994600	230.0839849473	104.4825725555	287.70533752439997	0.7449172552000001
1529995500	264.8574222709	109.9169410467	288.30123138425	0.75513677545
1529996400	299.8964846593	114.9055789709	288.8971252441	0.7653562957000001
1529997300	334.9648445798	119.45582926270001	289.429138183575	0.7712613314000001
1529998200	369.5703163683	123.6983808279	289.96115112305	0.7771663671
1529999100	403.601577025	127.7025363445	290.493164062525	0.7830714028
1530000000	436.9570409786	131.1713240147	291.025177002	0.7889764385
1530000900	469.6328354354	134.1465344429	291.459625244175	0.78827681025
1530001800	500.6565533586	136.9882121086	291.89407348635	0.7875771819999999
1530002700	529.7939851295	139.6734972	292.328521728525	0.78687755375
1530003600	531.1215328013	150.3801908493	292.7629699707	0.7861779255
1530004500	584.1879167017	143.7975692749	293.097068786625	0.79181790355
1530005400	607.758132305	145.872592926	293.43116760255	0.7974578816
1530006300	628.9845701251	147.8577747345	293.765266418475	0.80309785965
1530007200	647.0547978617	149.886888504	294.0993652344	0.8087378377000001
1530008100	631.9063196927	161.312828064	294.3035888672	0.9676476617750001
1530009000	675.3281286657	154.3711090088	294.5078125	1.12655748585
1530009900	687.703125529	154.753944397	294.7120361328	1.285467309925
1530010800	690.5156260803	159.4155731201	294.9162597656	1.444377134
1530011700	692.0156246424	163.3013496399	295.0077819824	1.668970495875
1530012600	660.6796904802	182.859172821	295.0993041992	1.8935638577499998
1530013500	603.0625013113	208.0778884888	295.190826416	2.118157219625
1530014400	550.3671871424	238.9332199097	295.2823486328	2.3427505815
1530015300	535.1015641093	252.0229797363	295.549812316875	2.107934104975
1530016200	603.7734375596	196.6513366699	295.81727600094996	1.87311762845
1530017100	678.703127265	155.032699585	296.084739685025	1.638301151925
1530018000	591.6093758345	200.6464996338	296.3522033691	1.4034846754
1530018900	577.453124404	186.3983230591	296.411056518525	1.6939580313500002
1530019800	572.4375058413	177.0907211304	296.46990966795	1.9844313873000001
1530020700	534.2656296492	192.636806488	296.52876281737497	2.27490474325
1530021600	420.6249953508	226.0717658997	296.5876159668	2.5653780992
1530022500	513.4453228712	166.1898956299	296.551292419425	2.3011201753000003
1530023400	539.5390635729	141.7184677124	296.51496887204996	2.0368622514
1530024300	495.9843748808	148.5034332275	296.47864532467497	1.7726043275
1530025200	482.3125072718	135.7821273804	296.4423217773	1.5083464036
1530026100	431.8671851158	143.3186035156	296.148971557575	1.9037576229250002
1530027000	334.0078177452	178.428817749	295.85562133785	2.2991688422500003
1530027900	388.4453123212	124.6078872681	295.56227111812495	2.694580061575
1530028800	354.1484407783	120.3346633911	295.2689208984	3.0899912809
1530029700	320.781247735	116.4295196533	294.875793457	3.0251999190500003
1530030600	286.0312513113	112.4051971436	294.4826660156	2.9604085572
1530031500	251.1328128576	107.8485717773	294.0895385742	2.89561719535
1530032400	210.523436904	106.2276306152	293.6964111328	2.8308258335
1530033300	176.6406282783	100.9369812012	293.4134750366	2.850793311025
1530034200	142.8437475562	95.0073852539	293.1305389404	2.87076078855
1530035100	117.6250015497	83.7319946289	292.84760284419997	2.890728266075
1530036000	88.3281257153	75.6760559082	292.564666748	2.9106957436
1530036900	60.7734373808	68.0404129028	292.23090362544997	2.919834578375
1530037800	37.1015615463	59.9126358032	291.8971405029	2.92897341315
1530038700	22.9687482119	46.9248962402	291.56337738035	2.938112247925
1530039600	10.5937526226	34.5102996826	291.2296142578	2.9472510827000002
1530040500	3.5468716025	22.3814468384	290.97493743895	2.9786031423250003
1530041400	-0.031248867500000003	10.2164535522	290.7202606201	3.0099552019500004
1530042300	0.015625417200000002	0.5224761963	290.46558380125	3.041307261575
1530043200	0.24999970200000002	-0.11167907710000001	290.2109069824	3.0726593212
1530044100	-0.054688513300000005	0.0055389404	289.9381713867	3.0476280035500003
1530045000	-0.19530862570000002	0.1703033447	289.665435791	3.0225966859
1530045900	0.5703101158	0.0093688965	289.3927001953	2.99756536825
1530046800	0.023440122600000002	-0.11572265620000001	289.1199645996	2.9725340506
1530047700	-0.3828162551	0.1732940674	288.969329833975	3.017549664375
1530048600	0.1171888709	0.1257781982	288.81869506835	3.06256527815
1530049500	0.0078132749	-0.2715148926	288.668060302725	3.107580891925
1530050400	0.0390626788	0.1333312988	288.5174255371	3.1525965057
1530051300	0.2109370828	0.19269561770000002	288.3207092285	3.0945525217250003
1530052200	0.5234364867	-0.1126174927	288.1239929199	3.03650853775
1530053100	-0.6328141093	0.0090179443	287.9272766113	2.978464553775
1530054000	0.7421914935	0.1645355225	287.7305603027	2.9204205698
1530054900	-0.1796902418	-0.054351806600000004	287.58009338377497	2.9466932738000002
1530055800	-0.1796845198	-0.2492446899	287.42962646485	2.9729659778
1530056700	-0.0625038743	-0.0034179688000000002	287.27915954592504	2.9992386817999996
1530057600	0.0	0.0	287.128692627	3.0255113858
1530058500	0.0	0.0	286.962501525925	2.8015902075
1530059400	0.0	0.0	286.79631042485005	2.5776690292
1530060300	0.0	0.0	286.63011932377503	2.3537478509
1530061200	0.0	0.0	286.4639282227	2.1298266726
1530062100	0.0	0.0	286.498123168975	2.394483207625
1530063000	0.0	0.0	286.53231811525	2.65913974265
1530063900	0.0	0.0	286.56651306152503	2.923796277675
1530064800	0.0	0.0	286.6007080078	3.1884528127
1530065700	0.0	0.0	286.378456115725	3.097007530575
1530066600	0.0	0.0	286.15620422365	3.00556224845
1530067500	0.0	0.0	285.93395233157503	2.914116966325
1530068400	0.0	0.0	285.7117004395	2.8226716842
1530069300	0.0	0.0	285.611473083525	2.875555705125
1530070200	0.0	0.0	285.51124572755	2.9284397260499997
1530071100	0.0164794922	3.5134277344	285.411018371575	2.981323746975
1530072000	0.9815673828	15.4494628906	285.3107910156	3.0342077679
1530072900	6.0041503906	27.6240234375	285.3794250488	2.842748863075
1530073800	16.3474121094	39.271381218	285.448059082	2.65128995825
1530074700	31.8540039062	50.1678356193	285.5166931152	2.459831053425
1530075600	51.9213867188	60.1500203758	285.5853271484	2.2683721486
1530076500	75.8413085938	69.2926573157	286.00057983395	2.4330486789
1530077400	102.9125976562	77.6152133346	286.4158325195	2.5977252092
1530078300	132.5146484375	85.2281676531	286.83108520505	2.7624017395
1530079200	164.2158203125	92.2186014652	287.2463378906	2.9270782698
1530080100	197.353515625	98.5622198582	287.76803588865	2.973927763125
1530081000	231.63867187580001	104.4003651142	288.2897338867	3.0207772564499997
1530081900	266.8671875429	109.8299677372	288.81143188475	3.067626749775
1530082800	302.2343752634	114.7228922844	289.3331298828	3.1144762431
1530083700	337.6484376706	119.1899113655	289.87783813475	3.16305548415
1530084600	372.3710939293	123.4298725128	290.4225463867	3.2116347251999997
1530085500	406.4355503626	127.4270918369	290.96725463865	3.26021396625
1530086400	439.6464846746	130.9763376713	291.5119628906	3.3087932073
1530087300	471.8085963051	134.3718163967	292.023109436025	3.192786125925
1530088200	502.6367207801	137.4638793468	292.53425598145	3.07677904455
1530089100	532.0195325419	140.258790493	293.045402526875	2.9607719631749996
1530090000	559.8554709821	142.8432512283	293.5565490723	2.8447648817999998
1530090900	585.5742229407	144.8913888931	293.8987579346	2.842812263
1530091800	609.1523616552	147.0956583023	294.2409667969	2.8408596442
1530092700	630.3867306722	148.9171943665	294.58317565920004	2.8389070253999997
1530093600	648.8710986556	150.7757358551	294.9253845215	2.8369544066
1530094500	633.1250043847	162.2194337845	295.1421737671	2.797839179525
1530095400	646.1718770727	163.4033517838	295.3589630127	2.75872395245
1530096300	650.546876562	168.8429908752	295.5757522583	2.719608725375
1530097200	622.0156323556	178.7770442963	295.7925415039	2.6804934983
1530098100	661.8164592405	162.8478021622	295.95429992674997	2.8471391501000003
1530099000	609.9829973669	185.3723421097	296.1160583496	3.0137848019
1530099900	616.148025378	181.8997840881	296.27781677245	3.1804304537
1530100800	707.1690222352	157.1443538666	296.4395751953	3.3470761055000002
1530101700	699.8285964755	159.3286266327	296.542854309075	3.330257514975
1530102600	691.0626228144	159.7444553375	296.64613342284997	3.31343892445
1530103500	678.1500478936	160.5160179138	296.749412536625	3.2966203339250004
1530104400	581.3986764243	201.6863594055	296.8526916504	3.2798017434
1530105300	533.7816381622	200.9672775269	296.874481201175	3.09086556485
1530106200	636.0938730966	152.7757339478	296.89627075195	2.9019293863
1530107100	569.9140989324	159.0056266785	296.918060302725	2.71299320775
1530108000	544.335949556	160.1978797913	296.9398498535	2.5240570291999997
1530108900	232.5859425636	284.7995567322	296.87678527829996	2.629865095175
1530109800	231.7578156991	316.7072257996	296.8137207031	2.73567316115
1530110700	116.6640644185	322.1659088135	296.7506561279	2.8414812271249996
1530111600	343.804688666	175.9902267456	296.6875915527	2.9472892931
1530112500	360.4375005411	155.2277336121	296.53726959224997	2.821701332425
1530113400	396.7343755802	140.6805763245	296.3869476318	2.69611337175
1530114300	388.6875003902	126.5447425842	296.23662567135	2.5705254110749998
1530115200	354.0468752915	122.046749115	296.0863037109	2.4449374504
1530116100	316.1015626257	118.8334770203	295.7480163574	2.3826602541
1530117000	274.7578125885	118.9838523865	295.4097290039	2.3203830578
1530117900	249.671875095	108.3351364136	295.0714416504	2.2581058615
1530118800	214.8750001304	101.8311309814	294.7331542969	2.1958286652
1530119700	181.9531250289	96.4719696045	294.314247131375	2.44484555255
1530120600	149.7812501499	89.2055053711	293.89533996585	2.6938624399
1530121500	119.7500000261	82.4358558655	293.47643280032503	2.94287932725
1530122400	90.0468751006	74.4093589783	293.0575256348	3.1918962146
1530123300	65.3828125531	65.515411377	292.7321777344	3.14887495185
1530124200	42.6796876052	55.8512649536	292.406829834	3.1058536891
1530125100	25.4609375875	45.7179107666	292.0814819336	3.06283242635
1530126000	11.2578125671	34.4422531128	291.7561340332	3.0198111636
1530126900	3.0078125326	22.4456138611	291.5150527954	3.057885511175
1530127800	0.28906264060000003	10.4143791199	291.2739715576	3.09595985875
1530128700	-0.20312495160000002	0.8516883850000001	291.0328903198	3.1340342063250004
1530129600	0.1875000801	-0.0081291199	290.791809082	3.1721085539000002
1530130500	0.0390625587	-0.129196167	290.622291564925	3.1137350184500003
1530131400	0.0546875605	0.1519317627	290.45277404784997	3.0553614830000004
1530132300	0.2343750782	-0.2622756958	290.283256530775	2.99698794755
1530133200	-0.17187498510000002	0.097114563	290.1137390137	2.9386144121
1530134100	0.3203126304	0.1241340637	289.90244293215	2.953703349675
1530135000	0.21093755960000002	0.1866111755	289.69114685060003	2.9687922872500003
1530135900	-0.5312500279	-0.1029663086	289.47985076905	2.983881224825
1530136800	0.4062501397	0.0221405029	289.2685546875	2.9989701624
1530137700	-0.07031249810000001	-0.21222305300000002	288.932762146	2.883984067525
1530138600	0.3671876099	0.3736915588	288.59696960450003	2.7689979726500002
1530139500	0.1406249879	-0.2012710571	288.261177063	2.654011877775
1530140400	0.0312501052	0.0489578247	287.9253845215	2.5390257829
1530141300	0.0390625745	-0.0758361816	287.838005065925	2.7178938479
1530142200	0.1640624832	0.2362365723	287.75062561034997	2.8967619128999997
1530143100	-0.4296873771	-0.2520828247	287.663246154775	3.0756299779
1530144000	0.0	0.0	287.5758666992	3.2544980429
1530144900	0.0	0.0	287.420463562	3.198137826975
1530145800	0.0	0.0	287.2650604248	3.14177761105
1530146700	0.0	0.0	287.1096572876	3.085417395125
1530147600	0.0	0.0	286.9542541504	3.0290571792
1530148500	0.0	0.0	286.8147277832	3.14984856025
1530149400	0.0	0.0	286.675201416	3.2706399413
1530150300	0.0	0.0	286.5356750488	3.39143132235
1530151200	0.0	0.0	286.3961486816	3.5122227034
1530152100	0.0	0.0	286.0980148315	3.3337768588
1530153000	0.0	0.0	285.79988098139995	3.1553310141999997
1530153900	0.0	0.0	285.50174713129996	2.9768851696
1530154800	0.0	0.0	285.2036132812	2.798439325
1530155700	0.0	0.0	285.07257843015	2.770652045025
1530156600	0.0	0.0	284.94154357909997	2.74286476505
1530157500	0.0131835938	3.2563476562	284.81050872805	2.715077485075
1530158400	0.9301757812	15.173339843800001	284.679473877	2.6872902051
1530159300	5.8818359375	27.4208984375	284.734863281275	2.6103313881
1530160200	16.216796875	39.1067197013	284.79025268555	2.5333725711
1530161100	31.7529296875	50.0500135247	284.845642089825	2.4564137541
1530162000	51.939453125	60.1501514204	284.9010314941	2.3794549371000002
1530162900	75.9580078125	69.3591228947	285.39484405515	2.5208416898
1530163800	103.1533203125	77.7336184159	285.8886566162	2.6622284425
1530164700	132.8212890625	85.43747814	286.38246917725	2.8036151952
1530165600	164.1533203125	92.6643425077	286.8762817383	2.9450019479
1530166500	193.4208984375	101.656840533	287.4161605835	3.076687651625
1530167400	231.7978515625	104.8583858907	287.9560394287	3.20837335535
1530168300	266.7734375	110.2402715981	288.4959182739	3.340059059075
1530169200	296.984375	118.3664563	289.0357971191	3.4717447628
1530170100	332.701171875	122.3997383714	289.501327514625	3.5961961435250003
1530171000	368.998046875	125.5891221166	289.96685791015	3.7206475242500003
1530171900	382.509765625	142.6739000082	290.432388305675	3.845098904975
1530172800	438.173828125	131.4364776611	290.8979187012	3.9695502857
1530173700	470.6640625	133.9165012836	291.36100769045004	3.9509011504
1530174600	501.125	136.9094214439	291.8240966797	3.9322520151
1530175500	529.3828125	139.4510090351	292.28718566895	3.9136028798
1530176400	555.6484375	141.8888187408	292.7502746582	3.8949537445
1530177300	580.66015625	143.9178888798	293.134994506825	3.845359729475
1530178200	603.88671875	145.8562896252	293.51971435545	3.79576571445
1530179100	625.15625	147.7649321556	293.90443420407496	3.746171699425
1530180000	642.671875	149.5619111061	294.2891540527	3.6965776844000002
1530180900	626.9453125	161.1972939968	294.718185424775	3.8062180333000004
1530181800	672.9296875	152.0489666462	295.14721679685	3.9158583822
1530182700	650.63671875	156.2008852959	295.57624816892496	4.0254987311
1530183600	676.61328125	164.3354668617	296.005279541	4.13513908
1530184500	678.765625	167.6354689598	296.26541137695	3.886470825975
1530185400	693.90625	161.2666897774	296.5255432129	3.63780257195
1530186300	622.734375	187.2005660534	296.78567504885	3.389134317925
1530187200	571.90625	235.2585747242	297.0458068848	3.1404660639
1530188100	486.3671875	245.2881982327	297.14219665530004	3.069426601725
1530189000	643.0546875	181.1986429691	297.2385864258	2.99838713955
1530189900	593.7734375	191.0594520569	297.3349761963	2.927347677375
1530190800	523.4921875	209.9705448151	297.4313659668	2.8563082152
1530191700	335.6171875	321.6976466179	297.4849243164	2.8182697495249998
1530192600	459.3671875	246.6887001991	297.538482666	2.78023128385
1530193500	419.0078125	259.2136535645	297.5920410156	2.742192818175
1530194400	356.3515625	254.1186990738	297.6455993652	2.7041543525
1530195300	237.8671875	281.1780762672	297.431007385225	2.837427079825
1530196200	251.8984375	303.3126134872	297.21641540525	2.97069980715
1530197100	51.320312500200004	331.7114861012	297.001823425275	3.103972534475
1530198000	201.1328125	288.2204401493	296.7872314453	3.2372452618
1530198900	36.328125	285.8963270187	296.516845703125	3.13896450555
1530199800	93.15625	286.5418548584	296.24645996095	3.0406837493000003
1530200700	128.4921875009	257.8648271561	295.976074218775	2.94240299305
1530201600	87.6171875	246.3734264374	295.7056884766	2.8441222368
1530202500	7.9453125008	196.8292837143	295.46468353275003	2.8073394989750002
1530203400	72.1796875007	208.9209637642	295.22367858890004	2.77055676115
1530204300	118.1250000174	156.1285669804	294.98267364505	2.733774023325
1530205200	47.21875	171.2523062229	294.7416687012	2.6969912855000002
1530206100	75.0078125	135.2946686745	294.55688476565	2.75466356115
1530207000	74.5234375	113.3667478561	294.3721008301	2.8123358368
1530207900	26.8203125	107.2938170433	294.18731689455	2.8700081124500003
1530208800	45.1171875004	85.8043870926	294.002532959	2.9276803881
1530209700	38.3359375146	73.5895528793	293.767204284675	2.742492367075
1530210600	17.3515625069	61.0732822418	293.53187561034997	2.55730434605
1530211500	10.7343750004	45.4812924862	293.296546936025	2.372116325025
1530212400	0.609375	34.2389843464	293.0612182617	2.186928304
1530213300	0.03125	17.9227061272	292.834053039525	2.05795867855
1530214200	-0.40625000000000006	8.219581604	292.60688781734996	1.9289890531
1530215100	0.7187500000000001	0.3914277554	292.379722595175	1.80001942765
1530216000	-0.125	0.28201460840000003	292.152557373	1.6710498022
1530216900	-0.125	-0.1203272343	291.8946151733	1.6824704846
1530217800	0.015625	-0.096902132	291.63667297359996	1.6938911669999999
1530218700	0.296875	-0.0031628609000000003	291.3787307739	1.7053118494
1530219600	-0.03125	0.16086673740000001	291.1207885742	1.7167325318
1530220500	-0.2421875	0.016329526900000002	291.06867980954996	1.848555990025
1530221400	0.4296875	-0.0696241856	291.0165710449	1.98037944825
1530222300	-0.3046875	0.2897367477	290.96446228025	2.112202906475
1530223200	-0.1640625	-0.061844348900000005	290.9123535156	2.2440263647
1530224100	0.09375000000000001	0.027997255300000003	290.756202697725	2.11742396615
1530225000	0.46875000000000006	-0.2220113277	290.60005187984996	1.9908215675999998
1530225900	0.15625	0.37951564790000003	290.443901061975	1.86421916905
1530226800	-0.0625	-0.1673407555	290.2877502441	1.7376167705
1530227700	-0.1875	0.1412136555	290.53447723385	1.752286191275
1530228600	0.1953125	0.0943543911	290.78120422359996	1.76695561205
1530229500	-0.15234375	-0.3236517906	291.02793121335	1.781625032825
1530230400	0.0	0.0	291.2746582031	1.7962944536
1530231300	0.0	0.0	291.132957458475	1.886351894325
1530232200	0.0	0.0	290.99125671385	1.97640933505
1530233100	0.0	0.0	290.849555969225	2.066466775775
1530234000	0.0	0.0	290.7078552246	2.1565242165
1530234900	0.0	0.0	290.639251708975	2.0602791268
1530235800	0.0	0.0	290.57064819335	1.9640340370999998
1530236700	0.0	0.0	290.502044677725	1.8677889474
1530237600	0.0	0.0	290.4334411621	1.7715438577
1530238500	0.0	0.0	290.456855773925	1.76973718285
1530239400	0.0	0.0	290.48027038575003	1.767930508
1530240300	0.0	0.0	290.503684997575	1.76612383315
1530241200	0.0	0.0	290.5270996094	1.7643171583
1530242100	0.0	0.0	290.487091064475	1.78609936785
1530243000	0.0	0.0	290.44708251955	1.8078815773999999
1530243900	0.0032958984	1.1931152344	290.407073974625	1.82966378695
1530244800	0.3179931641	10.5920410156	290.3670654297	1.8514459965
1530245700	0.953125	22.4470214844	290.326652526875	1.7613762425000001
1530246600	0.0	24.0860510478	290.28623962405004	1.6713064885
1530247500	0.02734375	41.3406428238	290.245826721225	1.5812367345
1530248400	0.0419921875	31.1674924344	290.2054138184	1.4911669805
1530249300	2.2978515625	81.0526414588	290.462966918975	1.647994873575
1530250200	2.2353515625	91.3359136805	290.72052001955	1.80482276665
1530251100	50.177734375	102.221795857	290.97807312012503	1.961650659725
1530252000	39.04296875	125.2861505449	291.2356262207	2.1184785528
1530252900	91.8173828125	138.9331392348	291.517173767075	2.256355561725
1530253800	100.2373046875	149.8341681063	291.79872131344996	2.39423257065
1530254700	90.5078125	168.9788024127	292.08026885982497	2.532109579575
1530255600	54.13671875	217.0587141216	292.3618164062	2.6699865885
1530256500	71.654296875	231.7156441808	292.53455352779997	2.80074734795
1530257400	81.431640625	245.0514310002	292.70729064939997	2.9315081074
1530258300	146.033203125	234.0570108294	292.880027771	3.06226886685
1530259200	12.013671875	244.6667169929	293.0527648926	3.1930296263
1530260100	162.431640625	268.8391251564	293.640205383325	3.265232793025
1530261000	205.826171875	264.6052875519	294.22764587405004	3.33743595975
1530261900	277.33203125	261.5745279789	294.815086364775	3.409639126475
1530262800	352.23046875	242.905983448	295.4025268555	3.4818422932
1530263700	334.28515625	275.8764176369	295.77360534670004	3.509262191775
1530264600	409.92578125	251.9592869282	296.1446838379	3.5366820903500003
1530265500	495.3515625	214.0854167938	296.51576232909997	3.564101988925
1530266400	527.046875	206.2999680042	296.8868408203	3.5915218875
1530267300	525.4023437504	220.237817049	297.17085266112497	3.56506425535
1530268200	561.87890625	203.9409348965	297.45486450195	3.5386066231999997
1530269100	599.8515625	183.178355217	297.73887634277503	3.51214899105
1530270000	626.2265625	177.197350502	298.0228881836	3.4856913589
1530270900	647.2226562501	168.4793996811	298.15325927735	3.606208859575
1530271800	669.910156264	168.8122053146	298.2836303711	3.72672636025
1530272700	572.2500004118	202.718963623	298.41400146485	3.847243860925
1530273600	609.0390630217	185.7304325104	298.5443725586	3.9677613616
1530274500	678.3593769978	159.8550510406	298.67158508299997	3.887243714575
1530275400	634.7812503257	179.5839214325	298.7987976074	3.80672606755
1530276300	621.9531253737	181.409986496	298.9260101318	3.7262084205250003
1530277200	542.2656266601	217.8546199799	299.0532226562	3.6456907735
1530278100	461.1953125002	243.9788517952	299.170379638625	3.509921301875
1530279000	469.164062524	224.0450158119	299.28753662105	3.3741518302499998
1530279900	503.7812508011	198.8976750374	299.404693603475	3.238382358625
1530280800	549.6406276818	161.5783429146	299.5218505859	3.102612887
1530281700	518.390626841	162.3509149551	299.37031555172496	3.11685457805
1530282600	477.1093777224	168.174864769	299.21878051755	3.1310962691
1530283500	434.2031255626	169.6622309685	299.067245483375	3.14533796015
1530284400	380.7031252748	182.4891858101	298.9157104492	3.1595796512
1530285300	380.0156251738	163.7282791138	298.840278625475	2.8411510792
1530286200	346.7187500039	159.6810531616	298.76484680174997	2.5227225072
1530287100	300.7421875001	158.6433000565	298.689414978025	2.2042939352
1530288000	297.3046875001	139.2997274399	298.6139831543	1.8858653632
1530288900	293.6328125001	120.3295030594	298.261466979975	2.22724426535
1530289800	239.7578125001	121.2176618576	297.90895080564997	2.5686231675
1530290700	210.2656250092	119.6219930649	297.556434631325	2.91000206965
1530291600	199.0000003742	104.693444252	297.203918457	3.2513809718
1530292500	175.2890625001	94.2215909958	296.8846054077	3.168292283675
1530293400	144.3046875001	87.0305318832	296.56529235840003	3.0852035955500003
1530294300	116.1093750001	79.6280593872	296.2459793091	3.002114907425
1530295200	87.609375	72.0635356903	295.9266662598	2.9190262193
1530296100	62.8203125001	63.4347324371	295.67098999025	2.9416833471
1530297000	40.6171875007	54.2811031342	295.4153137207	2.9643404749
1530297900	23.1953125	43.949338913	295.15963745115	2.9869976027
1530298800	10.8046875	33.5411090851	294.9039611816	3.0096547305
1530299700	3.0	21.5801653862	294.66273498532496	2.9867936987999997
1530300600	0.0	9.6191601753	294.42150878905	2.9639326671
1530301500	-0.109375	0.8730039597	294.18028259277503	2.9410716354
1530302400	-0.078125	-0.1895112991	293.9390563965	2.9182106037
1530303300	0.09375000000000001	0.2361831665	293.735679626475	2.898394069425
1530304200	0.40625000000000006	0.009619712800000001	293.53230285645	2.87857753515
1530305100	0.1171875	-0.1583571434	293.328926086425	2.858761000875
1530306000	-0.0546875	0.1071667671	293.1255493164	2.8389444666
1530306900	-0.109375	0.0642027855	292.95845031737497	2.88712986155
1530307800	-0.046875	0.0797848701	292.79135131835	2.9353152565
1530308700	0.1328125	-0.2327680588	292.624252319325	2.98350065145
