#1
double ashland(8897,9)
#epoch	irradiance_global	irradiance_direct	irradiance_diffuse	irradiance_poa	power_dc_system_1	power_dc_system_2	wind_speed	temperature_ambient
971734500	337	833	33	464	2334	5673	0.0	20.2
971734800	325	827	33	447	2215	5181	0.0	20.4
971735100	312	823	32	432	2115	4675	0.0	20.0
971735400	300	819	30	414	1997	4001	0.0	20.5
971735700	287	810	31	397	1887	3325	0.0	20.7
971736000	273	800	30	380	1768	2703	0.0	20.6
971736300	259	792	30	362	1649	2233	0.0	20.6
971736600	246	787	29	345	1537	1770	0.0	20.7
971736900	233	780	28	327	1411	1428	0.0	20.4
971737200	219	770	28	308	1296	1020	0.0	20.8
971737500	201	737	28	283	1132	633	0.0	20.8
971737800	191	741	27	268	1032	382	0.0	20.3
971738100	176	723	26	248	900	203	0.0	20.2
971738400	160	695	26	225	758	109	0.0	20.4
971738700	144	667	25	175	541	31	0.0	20.0
971739000	36	71	24	25	0	0	0.0	19.4
971739300	22	0	22	21	0	0	0.0	18.8
971739600	20	0	20	20	0	0	0.0	18.1
971739900	18	0	18	18	0	0	0.0	17.3
971740200	17	0	17	17	0	0	0.0	16.9
971740500	16	1	16	16	0	0	0.0	16.4
971740800	15	1	15	15	0	0	0.0	16.1
971741100	13	0	13	13	0	0	0.0	15.7
971741400	11	0	11	11	0	0	0.0	15.5
971741700	10	0	10	10	0	0	0.0	15.5
971742000	8	0	8	8	0	0	0.2	16.4
971742300	6	0	6	6	0	0	0.0	17.0
971742600	4	0	4	4	0	0	0.0	16.7
971742900	3	0	3	3	0	0	0.0	16.5
971743200	1	0	1	1	0	0	0.0	15.5
971743500	0	0	0	0	0	0	0.0	14.6
971743800	0	0	0	0	0	0	0.0	14.0
971744100	0	0	0	0	0	0	0.0	13.6
971744400	0	0	0	0	0	0	0.0	13.2
971744700	0	0	0	0	0	0	0.0	13.2
971745000	0	0	0	0	0	0	0.0	13.0
971745300	0	0	0	0	0	0	0.0	12.7
971745600	0	0	0	0	0	0	0.0	12.5
971745900	0	0	0	0	0	0	0.0	12.1
971746200	0	0	0	0	0	0	0.0	12.1
971746500	0	0	0	0	0	0	0.0	11.7
971746800	0	0	0	0	0	0	0.0	11.5
971747100	0	0	0	0	0	0	0.0	11.5
971747400	0	0	0	0	0	0	0.0	11.5
971747700	0	0	0	0	0	0	0.0	11.7
971748000	0	0	0	0	0	0	0.0	11.1
971748300	0	0	0	0	0	0	0.0	10.9
971748600	0	0	0	0	0	0	0.0	10.9
971748900	0	0	0	0	0	0	0.0	10.9
971749200	0	0	0	0	0	0	0.0	10.8
971749500	0	0	0	0	0	0	0.0	10.8
971749800	0	0	0	0	0	0	0.0	10.7
971750100	0	0	0	0	0	0	0.0	10.5
971750400	0	0	0	0	0	0	0.0	10.5
971750700	0	0	0	0	0	0	0.0	10.5
971751000	0	0	0	0	0	0	0.0	10.3
971751300	0	0	0	0	0	0	0.0	9.8
971751600	0	0	0	0	0	0	0.0	9.8
971751900	0	0	0	0	0	0	0.0	9.6
971752200	0	0	0	0	0	0	0.0	9.4
971752500	0	0	0	0	0	0	0.0	9.7
971752800	0	0	0	0	0	0	0.0	9.5
971753100	0	0	0	0	0	0	0.0	9.3
971753400	0	0	0	0	0	0	0.0	9.6
971753700	0	0	0	0	0	0	0.0	9.2
971754000	0	0	0	0	0	0	0.0	9.1
971754300	0	0	0	0	0	0	0.0	9.0
971754600	0	0	0	0	0	0	0.0	9.2
971754900	0	0	0	0	0	0	0.0	9.4
971755200	0	0	0	0	0	0	0.0	9.9
971755500	0	0	0	0	0	0	0.0	9.6
971755800	0	0	0	0	0	0	0.0	9.6
971756100	0	0	0	0	0	0	0.0	9.4
971756400	0	0	0	0	0	0	0.0	9.1
971756700	0	0	0	0	0	0	0.0	9.4
971757000	0	0	0	0	0	0	0.0	8.8
971757300	0	0	0	0	0	0	0.0	8.6
971757600	0	0	0	0	0	0	0.0	8.8
971757900	0	0	0	0	0	0	0.0	8.4
971758200	0	0	0	0	0	0	0.0	8.1
971758500	0	0	0	0	0	0	0.0	8.3
971758800	0	0	0	0	0	0	0.0	8.6
971759100	0	0	0	0	0	0	0.0	8.4
971759400	0	0	0	0	0	0	0.0	8.4
971759700	0	0	0	0	0	0	0.0	8.5
971760000	0	0	0	0	0	0	0.0	8.3
971760300	0	0	0	0	0	0	0.0	8.0
971760600	0	0	0	0	0	0	0.0	7.6
971760900	0	0	0	0	0	0	0.0	7.8
971761200	0	0	0	0	0	0	0.0	7.9
971761500	0	0	0	0	0	0	0.0	8.1
971761800	0	0	0	0	0	0	0.0	7.9
971762100	0	0	0	0	0	0	0.0	7.6
971762400	0	0	0	0	0	0	0.0	7.4
971762700	0	0	0	0	0	0	0.0	7.3
971763000	0	0	0	0	0	0	0.0	7.2
971763300	0	0	0	0	0	0	0.0	7.3
971763600	0	0	0	0	0	0	0.0	7.4
971763900	0	0	0	0	0	0	0.0	7.4
971764200	0	0	0	0	0	0	0.0	7.1
971764500	0	0	0	0	0	0	0.0	7.5
971764800	0	0	0	0	0	0	0.0	7.4
971765100	0	0	0	0	0	0	0.0	7.2
971765400	0	0	0	0	0	0	0.0	7.3
971765700	0	0	0	0	0	0	0.0	7.3
971766300	0	0	0	0	0	0	0.0	6.9
971766600	0	0	0	0	0	0	0.0	6.9
971766900	0	0	0	0	0	0	0.0	6.6
971767200	0	0	0	0	0	0	0.0	6.4
971767500	0	0	0	0	0	0	0.0	6.2
971767800	0	0	0	0	0	0	0.0	6.5
971768100	0	0	0	0	0	0	0.0	6.8
971768400	0	0	0	0	0	0	0.0	7.1
971768700	0	0	0	0	0	0	0.0	7.1
971769000	0	0	0	0	0	0	0.0	6.7
971769300	0	0	0	0	0	0	0.0	6.7
971769600	0	0	0	0	0	0	0.0	6.7
971769900	0	0	0	0	0	0	0.0	6.5
971770200	0	0	0	0	0	0	0.0	6.8
971770500	0	0	0	0	0	0	0.0	6.9
971770800	0	0	0	0	0	0	0.0	6.4
971771100	0	0	0	0	0	0	0.0	6.4
971771400	0	0	0	0	0	0	0.0	6.3
971771700	0	0	0	0	0	0	0.0	6.5
971772000	0	0	0	0	0	0	0.0	6.2
971772300	0	0	0	0	0	0	0.0	5.9
971772600	0	0	0	0	0	0	0.0	5.8
971772900	0	0	0	0	0	0	0.0	5.5
971773200	0	0	0	0	0	0	0.0	5.6
971773500	0	0	0	0	0	0	0.0	5.7
971773800	0	0	0	0	0	0	0.0	5.9
971774100	0	0	0	0	0	0	0.0	5.6
971774400	0	0	0	0	0	0	0.0	5.8
971774700	0	0	0	0	0	0	0.0	5.5
971775000	0	0	0	0	0	0	0.0	5.6
971775300	0	0	0	0	0	0	0.0	5.7
971775600	0	0	0	0	0	0	0.0	5.6
971775900	0	0	0	0	0	0	0.0	5.7
971776200	0	0	0	0	0	0	0.0	5.6
971776500	0	0	0	0	0	0	0.0	5.6
971776800	0	0	0	0	0	0	0.0	5.5
971777100	0	0	0	0	0	0	0.0	5.4
971777400	0	0	0	0	0	0	0.0	5.5
971777700	0	0	0	0	0	0	0.0	5.3
971778000	0	0	0	0	0	0	0.0	5.4
971778300	0	0	0	0	0	0	0.0	5.3
971778600	0	0	0	0	0	0	0.0	5.3
971778900	0	0	0	0	0	0	0.0	5.3
971779200	0	0	0	0	0	0	0.0	5.2
971779500	0	0	0	0	0	0	0.0	5.0
971779800	0	0	0	0	0	0	0.0	5.1
971780100	0	0	0	0	0	0	0.0	5.0
971780400	0	0	0	0	0	0	0.0	5.1
971780700	0	0	0	0	0	0	0.0	4.9
971781000	0	0	0	0	0	0	0.0	4.6
971781300	0	0	0	0	0	0	0.0	4.9
971781600	0	0	0	0	0	0	0.0	5.0
971781900	0	0	0	0	0	0	0.0	5.1
971782200	0	0	0	0	0	0	0.0	4.9
971782500	0	0	0	0	0	0	0.0	5.1
971782800	0	0	0	0	0	0	0.0	4.9
971783100	0	0	0	0	0	0	0.1	5.1
971783400	0	0	0	0	0	0	0.0	4.7
971783700	0	0	0	0	0	0	0.0	4.6
971784000	0	0	0	0	0	0	0.0	4.7
971784300	0	0	0	0	0	0	0.0	4.6
971784600	0	0	0	0	0	0	0.2	4.6
971784900	0	0	0	0	0	0	0.0	4.3
971785200	0	0	0	0	0	0	0.1	4.2
971785500	0	0	0	0	0	0	0.1	4.2
971785800	0	0	0	0	0	0	0.0	4.3
971786100	0	0	0	0	0	0	0.2	4.5
971786400	0	0	0	0	0	0	0.0	4.8
971786700	0	0	0	0	0	0	0.0	4.5
971787000	0	0	0	0	0	0	0.0	5.3
971787300	0	0	0	0	0	0	0.0	5.5
971787600	0	0	0	0	0	0	0.0	4.4
971787900	0	0	0	0	0	0	0.0	3.8
971788200	0	0	0	0	0	0	0.0	4.0
971788500	2	0	1	3	0	0	0.0	4.2
971788800	4	0	4	5	0	0	0.0	4.3
971789100	6	0	6	7	0	0	0.0	5.1
971789400	6	0	6	7	0	0	0.0	4.9
971789700	8	0	8	9	0	0	0.0	5.5
971790000	12	0	12	14	0	0	0.0	5.5
971790300	18	7	18	21	0	0	0.0	5.5
971790600	31	149	24	60	0	22	0.0	5.1
971790900	53	429	28	88	0	104	0.0	5.5
971791200	59	377	32	105	0	246	0.0	5.6
971791500	81	506	37	135	3	418	0.0	5.7
971791800	80	400	39	109	9	480	0.0	5.7
971792100	88	341	47	139	168	834	0.0	6.3
971792400	131	551	57	183	379	1278	0.0	7.6
971792700	137	481	66	194	489	1593	0.0	7.6
971793000	154	483	75	216	649	2001	0.0	6.7
971793300	164	451	83	219	709	2210	0.0	7.0
971793600	138	256	89	178	576	1936	0.0	6.7
971793900	152	260	98	204	720	2314	0.0	7.5
971794200	220	506	108	318	1316	3645	0.0	7.8
971794500	253	601	112	337	1472	3867	0.0	7.9
971794800	207	383	112	263	1132	3273	0.0	7.8
971795100	212	389	110	276	1211	3469	0.1	7.6
971795400	201	343	106	269	1183	3381	0.0	7.9
971795700	222	410	103	294	1360	3677	0.0	8.1
971796000	236	445	102	322	1573	4041	0.0	9.0
971796300	223	378	104	298	1483	3834	0.0	8.9
971796600	255	453	106	350	1800	4575	0.0	9.1
971796900	278	500	108	379	1996	5080	0.0	9.4
971797200	289	501	112	404	2156	5482	0.0	9.8
971797500	321	553	119	417	2258	5773	0.0	10.4
971797800	281	404	129	400	2091	5653	0.0	10.3
971798100	310	445	138	403	2142	5824	0.0	10.4
971798400	350	514	145	467	2562	6920	0.0	10.4
971798700	375	547	151	495	2735	7420	0.2	10.5
971799000	314	385	152	428	2298	6630	0.1	10.5
971799300	406	583	154	538	3005	8530	0.2	10.5
971799600	395	554	151	511	2808	8150	0.1	10.9
971799900	394	546	147	536	2994	8590	0.2	11.1
971800200	412	573	147	547	3052	8790	0.3	11.1
971800500	456	647	151	624	3549	10040	0.1	11.5
971800800	509	737	154	674	3815	10790	0.3	11.7
971801100	442	587	155	567	3187	9060	0.5	11.6
971801400	427	550	153	570	3183	9130	0.1	11.8
971801700	458	612	148	603	3403	9700	0.2	12.3
971802000	467	628	144	630	3549	10110	0.3	12.4
971802300	512	705	144	684	3887	11010	0.4	12.1
971802600	515	693	148	685	3901	10940	0.3	12.2
971802900	492	637	150	653	3671	10470	0.3	12.8
971803200	531	689	156	698	3920	11140	0.3	12.8
971803500	496	591	171	632	3534	10050	0.1	13.3
971803800	406	406	181	515	2843	8170	0.3	13.3
971804100	413	393	192	556	3091	8910	0.3	13.3
971804400	459	470	192	583	3273	9320	0.3	13.9
971804700	466	491	185	626	3526	10040	0.3	14.0
971805000	471	500	182	597	3358	9560	0.2	13.9
971805300	441	454	177	576	3220	9230	0.1	14.2
971805600	457	489	171	605	3421	9710	0.3	14.3
971805900	506	578	164	693	3908	11010	0.1	14.9
971806200	548	657	158	718	4058	11340	0.0	15.2
971806500	549	656	158	727	4040	11420	0.0	15.5
971806800	585	725	149	769	4308	11960	0.1	16.1
971807100	575	718	142	761	4202	11810	0.0	16.7
971807400	556	683	143	737	4062	11390	0.2	16.7
971807700	554	659	153	738	4060	11440	0.3	16.4
971808000	564	637	177	693	3803	10740	0.3	17.0
971808300	482	459	202	648	3558	10030	0.4	17.2
971808600	602	628	219	778	4334	12040	0.2	17.9
971808900	579	569	232	742	4082	11460	0.2	18.8
971809200	597	567	251	736	4031	11340	0.7	19.1
971809500	552	466	268	680	3683	10390	0.5	19.0
971809800	581	500	276	735	4025	11220	0.7	18.7
971810100	522	402	277	622	3354	9530	0.3	18.9
971810400	538	409	290	629	3416	9710	0.3	18.7
971810700	484	294	306	612	3297	9410	0.4	18.7
971811000	538	367	316	647	3550	10010	0.8	18.4
971811300	530	362	312	619	3387	9650	1.0	18.1
971811600	444	243	299	521	2817	8110	0.7	17.8
971811900	418	208	294	487	2629	7600	0.4	17.4
971812200	440	249	293	556	3074	8710	1.5	17.4
971812500	513	377	291	607	3352	9590	0.6	17.3
971812800	499	384	274	627	3493	9820	0.3	17.5
971813100	543	484	261	680	3801	10640	0.6	17.7
971813400	578	554	259	709	3962	11090	0.4	17.9
971813700	510	458	248	639	3506	9910	0.4	17.8
971814000	475	406	245	562	3056	8730	0.2	18.0
971814300	448	349	252	555	2997	8620	0.2	18.2
971814600	519	468	260	672	3719	10430	0.3	18.2
971814900	552	539	256	670	3677	10400	0.6	18.3
971815200	485	449	243	592	3212	9160	0.2	18.6
971815500	458	427	230	593	3194	9150	0.2	18.7
971815800	535	590	224	682	3687	10460	0.2	19.1
971816100	480	502	219	579	3083	8840	0.1	19.3
971816400	424	410	214	508	2664	7670	0.1	19.4
971816700	355	284	212	443	2280	6669	0.4	19.1
971817000	372	307	220	461	2407	7020	0.3	18.8
971817300	412	391	222	513	2729	7810	0.5	18.9
971817600	457	508	214	573	3079	8800	0.2	18.9
971817900	442	532	194	554	2962	8380	0.2	19.1
971818200	407	508	174	492	2577	7310	0.3	19.4
971818500	335	384	162	400	2035	5827	0.6	19.4
971818800	372	482	160	497	2616	7270	0.3	19.3
971819100	412	581	163	515	2713	7500	0.4	19.6
971819400	343	435	162	405	2041	5693	0.3	19.6
971819700	268	270	158	323	1546	4396	0.4	19.6
971820000	296	335	163	381	1890	5183	0.1	19.6
971820300	283	280	175	320	1550	4229	0.6	19.7
971820600	286	277	183	345	1691	4508	0.3	19.6
971820900	269	254	178	310	1491	3937	0.2	19.6
971821200	211	124	167	224	948	2789	0.2	19.7
971821500	182	70	159	197	793	2425	0.3	19.5
971821800	162	14	157	172	642	2191	0.3	19.5
971822100	165	52	148	181	688	2168	0.3	19.4
971822400	147	12	143	157	548	1890	0.1	19.4
971822700	149	32	139	173	631	1911	0.1	19.4
971823000	187	198	133	217	875	2044	0.1	19.5
971823300	238	402	134	298	1323	2327	0.0	19.6
971823600	154	96	130	151	494	1666	0.0	19.8
971823900	120	19	115	123	333	1313	0.0	19.5
971824200	104	9	101	110	253	1070	0.0	19.4
971824500	95	7	92	101	188	904	0.0	19.2
971824800	93	40	86	102	196	890	0.0	18.9
971825100	90	28	85	93	150	784	0.0	18.9
971825400	79	1	79	81	87	680	0.0	18.8
971825700	73	0	73	72	32	530	0.0	18.8
971826000	62	2	61	61	0	363	0.1	18.8
971826300	58	2	57	58	0	318	0.0	18.5
971826600	55	0	55	54	0	247	0.0	18.4
971826900	48	0	48	47	0	148	0.0	18.2
971827200	42	2	42	41	0	53	0.0	18.2
971827500	36	0	36	35	0	1	0.0	18.2
971827800	30	0	30	29	0	0	0.0	18.0
971828100	23	0	23	22	0	0	0.0	17.7
971828400	15	0	15	14	0	0	0.0	17.6
971828700	7	0	7	6	0	0	0.0	16.9
971829000	3	0	2	2	0	0	0.0	16.5
971829300	2	0	2	1	0	0	0.0	16.5
971829600	0	0	0	0	0	0	0.0	16.5
971829900	0	0	0	0	0	0	0.1	16.6
971830200	0	0	0	0	0	0	0.1	17.7
971830500	0	0	0	0	0	0	0.0	17.9
971830800	0	0	0	0	0	0	0.1	16.5
971831100	0	0	0	0	0	0	0.0	15.3
971831400	0	0	0	0	0	0	0.0	14.8
971831700	0	0	0	0	0	0	0.0	14.8
971832000	0	0	0	0	0	0	0.0	14.6
971832300	0	0	0	0	0	0	0.0	14.5
971832600	0	0	0	0	0	0	0.0	14.4
971832900	0	0	0	0	0	0	0.0	14.2
971833200	0	0	0	0	0	0	0.0	14.2
971833500	0	0	0	0	0	0	0.0	13.9
971833800	0	0	0	0	0	0	0.0	14.8
971834100	0	0	0	0	0	0	0.0	14.0
971834400	0	0	0	0	0	0	0.1	13.5
971834700	0	0	0	0	0	0	0.0	13.8
971835000	0	0	0	0	0	0	0.0	13.7
971835300	0	0	0	0	0	0	0.0	13.2
971835600	0	0	0	0	0	0	0.0	13.4
971835900	0	0	0	0	0	0	0.0	13.1
971836200	0	0	0	0	0	0	0.0	12.9
971836500	0	0	0	0	0	0	0.0	13.0
971836800	0	0	0	0	0	0	0.0	12.7
971837100	0	0	0	0	0	0	0.1	12.5
971837400	0	0	0	0	0	0	0.1	12.9
971837700	0	0	0	0	0	0	0.0	12.9
971838000	0	0	0	0	0	0	0.0	12.9
971838300	0	0	0	0	0	0	0.0	12.5
971838600	0	0	0	0	0	0	0.0	12.6
971838900	0	0	0	0	0	0	0.0	12.6
971839200	0	0	0	0	0	0	0.2	12.5
971839500	0	0	0	0	0	0	0.1	12.7
971839800	0	0	0	0	0	0	0.0	12.5
971840100	0	0	0	0	0	0	0.0	12.6
971840400	0	0	0	0	0	0	0.0	12.5
971840700	0	0	0	0	0	0	0.0	12.3
971841000	0	0	0	0	0	0	0.0	11.9
971841300	0	0	0	0	0	0	0.0	11.2
971841600	0	0	0	0	0	0	0.0	10.9
971841900	0	0	0	0	0	0	0.1	11.1
971842200	0	0	0	0	0	0	0.0	11.2
971842500	0	0	0	0	0	0	0.0	10.8
971842800	0	0	0	0	0	0	0.0	10.8
971843100	0	0	0	0	0	0	0.0	10.6
971843400	0	0	0	0	0	0	0.0	10.5
971843700	0	0	0	0	0	0	0.0	10.1
971844000	0	0	0	0	0	0	0.0	9.9
971844300	0	0	0	0	0	0	0.0	10.4
971844600	0	0	0	0	0	0	0.0	10.3
971844900	0	0	0	0	0	0	0.0	10.4
971845200	0	0	0	0	0	0	0.0	10.0
971845500	0	0	0	0	0	0	0.0	9.4
971845800	0	0	0	0	0	0	0.0	9.4
971846100	0	0	0	0	0	0	0.1	9.4
971846400	0	0	0	0	0	0	0.3	11.1
971846700	0	0	0	0	0	0	0.0	11.1
971847000	0	0	0	0	0	0	0.0	10.3
971847300	0	0	0	0	0	0	0.0	10.1
971847600	0	0	0	0	0	0	0.0	9.9
971847900	0	0	0	0	0	0	0.0	9.2
971848200	0	0	0	0	0	0	0.0	8.7
971848500	0	0	0	0	0	0	0.0	8.6
971848800	0	0	0	0	0	0	0.0	8.7
971849100	0	0	0	0	0	0	0.0	9.2
971849400	0	0	0	0	0	0	0.0	8.8
971849700	0	0	0	0	0	0	0.0	9.1
971850000	0	0	0	0	0	0	0.0	8.9
971850300	0	0	0	0	0	0	0.0	8.7
971850600	0	0	0	0	0	0	0.0	8.9
971850900	0	0	0	0	0	0	0.0	8.8
971851200	0	0	0	0	0	0	0.0	9.1
971851500	0	0	0	0	0	0	0.0	8.7
971851800	0	0	0	0	0	0	0.0	8.7
971852100	0	0	0	0	0	0	0.0	9.0
971852700	0	0	0	0	0	0	0.0	8.7
971853000	0	0	0	0	0	0	0.0	8.4
971853300	0	0	0	0	0	0	0.0	8.2
971853600	0	0	0	0	0	0	0.0	7.9
971853900	0	0	0	0	0	0	0.0	8.3
971854200	0	0	0	0	0	0	0.0	8.6
971854500	0	0	0	0	0	0	0.0	8.8
971854800	0	0	0	0	0	0	0.0	8.6
971855100	0	0	0	0	0	0	0.0	8.3
971855400	0	0	0	0	0	0	0.0	8.2
971855700	0	0	0	0	0	0	0.2	8.2
971856000	0	0	0	0	0	0	0.1	8.3
971856300	0	0	0	0	0	0	0.0	8.8
971856600	0	0	0	0	0	0	0.0	9.1
971856900	0	0	0	0	0	0	0.5	8.9
971857200	0	0	0	0	0	0	0.3	8.5
971857500	0	0	0	0	0	0	0.0	8.5
971857800	0	0	0	0	0	0	0.0	8.5
971858100	0	0	0	0	0	0	0.3	8.5
971858400	0	0	0	0	0	0	0.0	8.9
971858700	0	0	0	0	0	0	0.0	8.5
971859000	0	0	0	0	0	0	0.0	8.7
971859300	0	0	0	0	0	0	0.0	8.7
971859600	0	0	0	0	0	0	0.0	9.0
971859900	0	0	0	0	0	0	0.0	8.6
971860200	0	0	0	0	0	0	0.0	8.5
971860500	0	0	0	0	0	0	0.0	8.2
971860800	0	0	0	0	0	0	0.0	8.1
971861100	0	0	0	0	0	0	0.0	8.1
971861400	0	0	0	0	0	0	0.0	8.3
971861700	0	0	0	0	0	0	0.0	8.2
971862000	0	0	0	0	0	0	0.0	8.1
971862300	0	0	0	0	0	0	0.0	8.0
971862600	0	0	0	0	0	0	0.0	8.0
971862900	0	0	0	0	0	0	0.0	8.2
971863200	0	0	0	0	0	0	0.0	8.6
971863500	0	0	0	0	0	0	0.0	8.7
971863800	0	0	0	0	0	0	0.0	8.2
971864100	0	0	0	0	0	0	0.1	8.2
971864400	0	0	0	0	0	0	0.0	8.5
971864700	0	0	0	0	0	0	0.0	8.8
971865000	0	0	0	0	0	0	0.0	8.8
971865300	0	0	0	0	0	0	0.0	9.0
971865600	0	0	0	0	0	0	0.0	9.1
971865900	0	0	0	0	0	0	0.0	8.8
971866200	0	0	0	0	0	0	0.0	8.5
971866500	0	0	0	0	0	0	0.0	8.0
971866800	0	0	0	0	0	0	0.0	7.8
971867100	0	0	0	0	0	0	0.0	8.0
971867400	0	0	0	0	0	0	0.0	8.0
971867700	0	0	0	0	0	0	0.0	7.9
971868000	0	0	0	0	0	0	0.0	8.2
971868300	0	0	0	0	0	0	0.0	8.3
971868600	0	0	0	0	0	0	0.0	8.2
971868900	0	0	0	0	0	0	0.0	8.5
971869200	0	0	0	0	0	0	0.0	8.5
971869500	0	0	0	0	0	0	0.0	7.9
971869800	0	0	0	0	0	0	0.0	7.7
971870100	0	0	0	0	0	0	0.0	7.7
971870400	0	0	0	0	0	0	0.0	8.0
971870700	0	0	0	0	0	0	0.0	7.8
971871000	0	0	0	0	0	0	0.0	7.9
971871300	0	0	0	0	0	0	0.0	8.0
971871600	0	0	0	0	0	0	0.0	8.0
971871900	0	0	0	0	0	0	0.0	8.1
971872200	0	0	0	0	0	0	0.0	8.0
971872500	0	0	0	0	0	0	0.0	7.8
971872800	0	0	0	0	0	0	0.0	7.5
971873100	0	0	0	0	0	0	0.0	7.8
971873400	0	0	0	0	0	0	0.0	8.1
971873700	0	0	0	0	0	0	0.0	8.0
971874000	0	0	0	0	0	0	0.0	8.1
971874300	0	0	0	0	0	0	0.0	8.2
971874600	0	0	0	0	0	0	0.0	8.4
971874900	0	0	0	0	0	0	0.0	8.3
971875200	0	0	0	0	0	0	0.1	8.1
971875500	0	0	0	1	0	0	0.0	7.8
971875800	1	0	1	2	0	0	0.0	7.9
971876100	4	0	4	5	0	0	0.0	7.8
971876400	9	0	9	10	0	0	0.0	7.9
971876700	14	2	14	17	0	0	0.0	7.9
971877000	19	1	19	26	0	0	0.0	8.2
971877300	25	21	24	35	0	0	0.0	8.7
971877600	28	3	28	34	0	0	0.0	9.1
971877900	34	6	33	36	0	36	0.0	9.0
971878200	41	3	41	43	0	158	0.0	9.2
971878500	43	1	43	45	0	208	0.0	9.3
971878800	48	0	48	55	6	386	0.0	9.4
971879100	81	5	80	92	176	1002	0.0	9.1
971879400	105	2	104	114	313	1417	0.0	8.9
971879700	128	37	121	151	492	1923	0.0	9.0
971880000	162	287	107	217	744	2304	0.0	9.6
971880300	123	163	91	125	326	1360	0.0	10.9
971880600	109	51	98	125	350	1482	0.0	10.6
971880900	105	1	105	112	297	1368	0.0	10.2
971881200	107	0	107	117	321	1458	0.0	10.1
971881500	139	12	136	164	618	2269	0.0	10.5
971881800	181	12	177	197	834	2880	0.0	11.6
971882100	169	6	167	173	688	2456	0.0	12.1
971882400	146	5	144	156	572	2127	0.0	12.5
971882700	130	16	125	141	488	1841	0.0	11.9
971883000	135	8	132	152	553	2080	0.0	12.2
971883300	125	1	124	132	430	1709	0.0	12.5
971883600	190	82	161	231	1062	3384	0.0	12.7
971883900	209	60	187	272	1320	3943	0.0	13.3
971884200	261	170	198	253	1213	3717	0.0	13.4
971884500	175	1	174	178	725	2526	0.0	13.2
971884800	149	0	149	150	544	2038	0.0	12.7
971885100	138	2	137	148	522	1979	0.0	12.7
971885400	140	5	137	143	500	1918	0.0	12.7
971885700	132	1	131	138	474	1830	0.0	12.7
971886000	146	1	146	146	525	1985	0.0	12.8
971886300	149	0	149	152	567	2083	0.0	12.8
971886600	177	2	176	184	779	2658	0.0	13.1
971886900	244	4	243	269	1357	4253	0.0	13.0
971887200	348	105	297	424	2350	6886	0.0	13.7
971887500	278	85	234	247	1179	3744	0.0	14.0
971887800	203	0	203	206	893	2952	0.0	13.9
971888100	217	1	216	225	1005	3317	0.0	13.6
971888400	237	0	237	242	1130	3618	0.0	13.7
971888700	240	0	240	246	1148	3693	0.0	14.2
971889000	245	0	245	247	1159	3709	0.0	14.6
971889300	235	0	235	238	1097	3546	0.0	14.9
971889600	227	0	227	225	1009	3294	0.0	14.8
971889900	235	1	235	238	1105	3550	0.2	14.6
971890200	269	1	268	269	1335	4180	0.8	14.2
971890500	234	0	234	217	983	3234	0.6	13.7
971890800	179	0	178	174	701	2475	0.7	13.4
971891100	142	0	142	136	457	1797	0.2	13.4
971891400	115	0	115	110	285	1322	0.1	13.4
971891700	99	0	99	95	197	1062	0.3	13.3
971892000	92	0	92	87	147	914	0.1	13.1
971892300	80	0	80	76	73	712	0.2	13.1
971892600	91	0	91	93	183	1008	0.2	13.1
971892900	129	1	129	132	430	1705	0.2	13.0
971893200	168	0	168	167	662	2357	0.3	13.0
971893500	189	0	188	186	793	2709	0.2	13.2
971893800	213	1	212	208	941	3119	0.2	13.2
971894100	199	0	199	187	798	2710	0.1	13.4
971894400	188	0	188	181	744	2582	0.2	13.4
971894700	198	0	197	187	791	2692	0.4	13.3
971895000	205	0	205	201	878	2943	0.0	13.4
971895300	235	3	233	235	1114	3579	0.0	13.6
971895600	235	0	235	232	1077	3488	0.0	14.0
971895900	240	0	240	235	1098	3538	0.0	14.0
971896200	206	0	205	197	829	2814	0.1	13.9
971896500	225	1	224	247	1179	3758	0.0	14.0
971896800	265	7	261	272	1328	4226	0.0	14.5
971897100	268	20	256	278	1369	4329	0.0	14.8
971897400	248	1	247	247	1143	3707	0.0	14.5
971897700	267	5	264	280	1358	4299	0.0	14.4
971898000	309	20	297	347	1791	5496	0.2	14.6
971898300	373	96	316	428	2288	6805	0.1	15.0
971898600	466	210	343	519	2886	8310	0.2	15.4
971898900	330	24	314	327	1673	5072	0.4	15.3
971899200	278	0	278	286	1401	4344	0.8	15.3
971899500	292	1	292	302	1526	4690	0.4	15.0
971899800	276	0	276	278	1373	4280	0.4	15.0
971900100	258	0	257	252	1204	3817	0.6	15.0
971900400	228	0	228	222	1001	3259	0.2	15.2
971900700	218	0	218	215	953	3135	0.5	15.1
971901000	227	1	227	237	1099	3522	0.2	15.0
971901300	319	68	282	354	1872	5629	0.1	15.2
971901600	286	18	276	326	1671	5075	0.0	15.9
971901900	407	159	323	505	2797	8100	0.2	16.5
971902200	350	120	287	375	1992	5832	0.0	16.9
971902500	258	55	230	277	1342	4197	0.2	16.3
971902800	215	18	205	229	1051	3396	0.0	15.7
971903100	192	1	190	194	824	2780	0.2	15.7
971903400	192	1	191	193	810	2757	0.0	15.9
971903700	200	3	198	210	921	3046	0.0	15.7
971904000	233	1	233	239	1110	3545	0.0	16.1
971904300	253	6	250	253	1195	3776	0.0	16.2
